Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	10mMDTT_1 Spectral Count	10mMDTT_2 Spectral Count	10mMDTT_3 Spectral Count	10mMDTT_4 Spectral Count	10mMDTT_5 Spectral Count	10mMDTT_6 Spectral Count	20mMDTT_1 Spectral Count	20mMDTT_2 Spectral Count	20mMDTT_3 Spectral Count	20mMDTT_4 Spectral Count	20mMDTT_5 Spectral Count	20mMDTT_6 Spectral Count	20mMTCEP_1 Spectral Count	20mMTCEP_2 Spectral Count	20mMTCEP_3 Spectral Count	20mMTCEP_4 Spectral Count	20mMTCEP_5 Spectral Count	20mMTCEP_6 Spectral Count	45mMTCEP_1 Spectral Count	45mMTCEP_2 Spectral Count	45mMTCEP_3 Spectral Count	45mMTCEP_4 Spectral Count	45mMTCEP_5 Spectral Count	45mMTCEP_6 Spectral Count	InGelv1_1 Spectral Count	InGelv1_2 Spectral Count	InGelv1_3 Spectral Count	InGelv1_4 Spectral Count	MLQC_1 Spectral Count	MLQC_2 Spectral Count	MLQC_3 Spectral Count	10mMDTT_1 Unique Spectral Count	10mMDTT_2 Unique Spectral Count	10mMDTT_3 Unique Spectral Count	10mMDTT_4 Unique Spectral Count	10mMDTT_5 Unique Spectral Count	10mMDTT_6 Unique Spectral Count	20mMDTT_1 Unique Spectral Count	20mMDTT_2 Unique Spectral Count	20mMDTT_3 Unique Spectral Count	20mMDTT_4 Unique Spectral Count	20mMDTT_5 Unique Spectral Count	20mMDTT_6 Unique Spectral Count	20mMTCEP_1 Unique Spectral Count	20mMTCEP_2 Unique Spectral Count	20mMTCEP_3 Unique Spectral Count	20mMTCEP_4 Unique Spectral Count	20mMTCEP_5 Unique Spectral Count	20mMTCEP_6 Unique Spectral Count	45mMTCEP_1 Unique Spectral Count	45mMTCEP_2 Unique Spectral Count	45mMTCEP_3 Unique Spectral Count	45mMTCEP_4 Unique Spectral Count	45mMTCEP_5 Unique Spectral Count	45mMTCEP_6 Unique Spectral Count	InGelv1_1 Unique Spectral Count	InGelv1_2 Unique Spectral Count	InGelv1_3 Unique Spectral Count	InGelv1_4 Unique Spectral Count	MLQC_1 Unique Spectral Count	MLQC_2 Unique Spectral Count	MLQC_3 Unique Spectral Count	10mMDTT_1 Total Spectral Count	10mMDTT_2 Total Spectral Count	10mMDTT_3 Total Spectral Count	10mMDTT_4 Total Spectral Count	10mMDTT_5 Total Spectral Count	10mMDTT_6 Total Spectral Count	20mMDTT_1 Total Spectral Count	20mMDTT_2 Total Spectral Count	20mMDTT_3 Total Spectral Count	20mMDTT_4 Total Spectral Count	20mMDTT_5 Total Spectral Count	20mMDTT_6 Total Spectral Count	20mMTCEP_1 Total Spectral Count	20mMTCEP_2 Total Spectral Count	20mMTCEP_3 Total Spectral Count	20mMTCEP_4 Total Spectral Count	20mMTCEP_5 Total Spectral Count	20mMTCEP_6 Total Spectral Count	45mMTCEP_1 Total Spectral Count	45mMTCEP_2 Total Spectral Count	45mMTCEP_3 Total Spectral Count	45mMTCEP_4 Total Spectral Count	45mMTCEP_5 Total Spectral Count	45mMTCEP_6 Total Spectral Count	InGelv1_1 Total Spectral Count	InGelv1_2 Total Spectral Count	InGelv1_3 Total Spectral Count	InGelv1_4 Total Spectral Count	MLQC_1 Total Spectral Count	MLQC_2 Total Spectral Count	MLQC_3 Total Spectral Count	10mMDTT_1 Intensity	10mMDTT_2 Intensity	10mMDTT_3 Intensity	10mMDTT_4 Intensity	10mMDTT_5 Intensity	10mMDTT_6 Intensity	20mMDTT_1 Intensity	20mMDTT_2 Intensity	20mMDTT_3 Intensity	20mMDTT_4 Intensity	20mMDTT_5 Intensity	20mMDTT_6 Intensity	20mMTCEP_1 Intensity	20mMTCEP_2 Intensity	20mMTCEP_3 Intensity	20mMTCEP_4 Intensity	20mMTCEP_5 Intensity	20mMTCEP_6 Intensity	45mMTCEP_1 Intensity	45mMTCEP_2 Intensity	45mMTCEP_3 Intensity	45mMTCEP_4 Intensity	45mMTCEP_5 Intensity	45mMTCEP_6 Intensity	InGelv1_1 Intensity	InGelv1_2 Intensity	InGelv1_3 Intensity	InGelv1_4 Intensity	MLQC_1 Intensity	MLQC_2 Intensity	MLQC_3 Intensity	10mMDTT_1 MaxLFQ Intensity	10mMDTT_2 MaxLFQ Intensity	10mMDTT_3 MaxLFQ Intensity	10mMDTT_4 MaxLFQ Intensity	10mMDTT_5 MaxLFQ Intensity	10mMDTT_6 MaxLFQ Intensity	20mMDTT_1 MaxLFQ Intensity	20mMDTT_2 MaxLFQ Intensity	20mMDTT_3 MaxLFQ Intensity	20mMDTT_4 MaxLFQ Intensity	20mMDTT_5 MaxLFQ Intensity	20mMDTT_6 MaxLFQ Intensity	20mMTCEP_1 MaxLFQ Intensity	20mMTCEP_2 MaxLFQ Intensity	20mMTCEP_3 MaxLFQ Intensity	20mMTCEP_4 MaxLFQ Intensity	20mMTCEP_5 MaxLFQ Intensity	20mMTCEP_6 MaxLFQ Intensity	45mMTCEP_1 MaxLFQ Intensity	45mMTCEP_2 MaxLFQ Intensity	45mMTCEP_3 MaxLFQ Intensity	45mMTCEP_4 MaxLFQ Intensity	45mMTCEP_5 MaxLFQ Intensity	45mMTCEP_6 MaxLFQ Intensity	InGelv1_1 MaxLFQ Intensity	InGelv1_2 MaxLFQ Intensity	InGelv1_3 MaxLFQ Intensity	InGelv1_4 MaxLFQ Intensity	MLQC_1 MaxLFQ Intensity	MLQC_2 MaxLFQ Intensity	MLQC_3 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q6GQT9|NOMO1_MOUSE	Q6GQT9	NOMO1_MOUSE	Nomo1	1214	Mus musculus OX=10090	1:Experimental evidence at protein level	Nodal modulator 1	1.0	0.999	41	579	579	579	21	21	15	21	21	18	18	17	19	18	17	15	15	18	20	21	18	16	16	17	21	16	17	16	16	16	15	11	27	31	31	21	21	15	21	21	18	18	17	19	18	17	15	15	18	20	21	18	16	16	17	21	16	17	16	16	16	15	11	27	31	31	21	21	15	21	21	18	18	17	19	18	17	15	15	18	20	21	18	16	16	17	21	16	17	16	16	16	15	11	27	31	31	237816.28	254162.75	223216.03	223426.45	219419.2	208780.17	210058.4	242362.45	243152.44	218891.72	235176.28	239280.34	235771.28	228185.06	233345.98	217229.61	240591.78	215776.34	234973.05	225533.53	215781.34	225283.36	209752.11	188403.88	200180.06	157759.19	224589.86	228553.73	57541.652	60222.28	55856.0	165557.39	165859.45	159595.6	162185.58	156496.48	154724.95	155646.02	160123.14	161440.02	160307.58	157523.56	163973.81	164113.4	156411.45	163292.1	160218.5	161938.81	154910.39	158293.6	158463.58	158374.84	163040.89	160136.34	150630.9	150720.17	175495.9	160926.72	170522.25	136144.72	141882.62	157547.36	
sp|Q6GV12|KDSR_MOUSE	Q6GV12	KDSR_MOUSE	Kdsr	332	Mus musculus OX=10090	1:Experimental evidence at protein level	3-ketodihydrosphingosine reductase	0.9214	0.999	1	6	6	6	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	59274.043	0.0	60206.125	0.0	66095.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62313.773	0.0	57461.344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q6IRU2|TPM4_MOUSE	Q6IRU2	TPM4_MOUSE	Tpm4	248	Mus musculus OX=10090	1:Experimental evidence at protein level	Tropomyosin alpha-4 chain	1.0	0.999	21	138	138	253	4	3	1	3	1	2	4	2	3	2	3	6	2	3	4	3	6	6	2	2	5	4	3	3	4	5	3	4	16	14	15	4	3	1	3	1	2	4	2	3	2	3	6	2	3	4	3	6	6	2	2	5	4	3	3	4	5	3	4	16	14	15	7	6	3	7	5	5	7	6	7	6	8	10	5	6	8	8	8	11	6	6	8	12	4	4	6	6	6	8	20	21	23	161981.67	101782.11	67453.805	174092.73	51424.926	113803.82	93661.59	47000.836	96489.63	100092.36	169011.5	191669.62	101517.15	95821.84	172181.89	106403.875	182213.25	184704.38	117257.85	108722.445	163021.77	151219.3	117167.42	163149.34	39952.125	40906.75	41640.484	41146.88	37070.75	32683.688	31800.342	72736.66	78972.1	0.0	75612.35	0.0	72163.0	66430.01	80337.86	72156.32	76146.92	76598.03	79093.66	76715.625	70064.65	78370.11	64318.88	74126.29	79265.75	76441.75	73222.05	73089.914	69119.984	61912.957	61570.746	68712.7	70423.96	71086.94	70337.8	64669.14	59572.785	59371.04	
sp|Q6IRU5|CLCB_MOUSE	Q6IRU5	CLCB_MOUSE	Cltb	229	Mus musculus OX=10090	1:Experimental evidence at protein level	Clathrin light chain B	1.0	0.999	8	209	209	209	6	6	8	6	8	6	9	9	5	6	8	7	7	7	8	9	8	9	7	10	7	5	2	4	6	6	6	5	8	6	5	6	6	8	6	8	6	9	9	5	6	8	7	7	7	8	9	8	9	7	10	7	5	2	4	6	6	6	5	8	6	5	6	6	8	6	8	6	9	9	5	6	8	7	7	7	8	9	8	9	7	10	7	5	2	4	6	6	6	5	8	6	5	308884.72	324692.12	289614.97	356889.88	315493.56	294732.1	323945.25	297316.0	303517.4	371625.03	360082.8	332278.34	346781.16	361361.44	311571.0	340787.78	102969.34	369146.84	352187.97	107221.75	332261.97	304622.3	45470.035	286947.4	366192.56	377143.62	392428.5	412429.0	284738.22	266783.44	288988.34	165575.44	159464.23	152211.8	169565.95	166136.08	168397.22	169112.56	164026.6	163698.0	174330.06	173492.73	160931.62	175537.77	177843.62	174852.19	161663.23	161608.06	173748.25	167640.1	167217.0	167095.73	174735.66	147573.48	128211.97	297470.78	333122.12	291941.6	312794.16	247957.08	242351.38	241314.66	
sp|Q6IS41|S2547_MOUSE	Q6IS41	S2547_MOUSE	Slc25a47	310	Mus musculus OX=10090	2:Experimental evidence at transcript level	Solute carrier family 25 member 47	0.9242	0.9957	2	2	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	107331.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5757.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q6NSR8|PEPL1_MOUSE	Q6NSR8	PEPL1_MOUSE	Npepl1	524	Mus musculus OX=10090	1:Experimental evidence at protein level	Probable aminopeptidase NPEPL1	1.0	0.999	15	247	247	247	11	7	7	8	8	6	10	8	6	9	8	8	7	10	9	8	11	6	9	11	6	7	5	5	8	5	8	8	7	12	9	11	7	7	8	8	6	10	8	6	9	8	8	7	10	9	8	11	6	9	11	6	7	5	5	8	5	8	8	7	12	9	11	7	7	8	8	6	10	8	6	9	8	8	7	10	9	8	11	6	9	11	6	7	5	5	8	5	8	8	7	12	9	168045.39	163977.5	159645.95	183162.14	168713.92	167895.28	164583.8	167871.64	171010.98	174724.53	125311.05	170676.0	176562.33	179286.75	171219.89	183561.56	184556.16	184347.38	187455.8	193039.16	178914.56	168472.86	194101.52	179408.16	94441.89	101685.625	95466.32	97296.1	78990.61	100284.03	84948.91	109768.68	95684.38	95310.85	108150.875	108194.8	96262.26	98744.875	99211.336	100620.76	109148.555	103499.33	101808.83	113318.12	109924.22	99861.484	107376.42	106588.39	101625.55	104235.35	107772.47	106947.01	102319.77	113012.55	100272.914	132906.11	157718.33	131601.17	120831.82	95440.64	67937.875	116354.42	
sp|Q6NT99|DUS23_MOUSE	Q6NT99	DUS23_MOUSE	Dusp23	150	Mus musculus OX=10090	1:Experimental evidence at protein level	Dual specificity protein phosphatase 23	0.9072	0.9988	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17422.078	27721.982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q6NV83|SR140_MOUSE	Q6NV83	SR140_MOUSE	U2surp	1029	Mus musculus OX=10090	1:Experimental evidence at protein level	U2 snRNP-associated SURP motif-containing protein	1.0	0.999	9	32	32	32	0	0	2	1	2	1	1	2	1	0	1	0	2	5	1	1	0	3	1	0	2	1	1	0	0	0	0	1	2	0	1	0	0	2	1	2	1	1	2	1	0	1	0	2	5	1	1	0	3	1	0	2	1	1	0	0	0	0	1	2	0	1	0	0	2	1	2	1	1	2	1	0	1	0	2	5	1	1	0	3	1	0	2	1	1	0	0	0	0	1	2	0	1	0.0	0.0	48064.188	50602.4	42824.41	41885.562	37200.02	42920.168	38271.99	0.0	46160.65	0.0	41577.6	39994.746	40797.168	45846.586	0.0	40375.777	0.0	0.0	46093.73	43154.33	49201.445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165249.72	0.0	0.0	0.0	0.0	156707.66	170053.06	0.0	0.0	0.0	157584.6	0.0	0.0	181485.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q6NVF9|CPSF6_MOUSE	Q6NVF9	CPSF6_MOUSE	Cpsf6	551	Mus musculus OX=10090	1:Experimental evidence at protein level	Cleavage and polyadenylation specificity factor subunit 6	1.0	0.999	4	40	40	40	1	1	1	1	1	0	1	1	1	2	1	1	1	2	0	1	1	2	1	2	1	1	1	1	1	1	1	0	0	5	6	1	1	1	1	1	0	1	1	1	2	1	1	1	2	0	1	1	2	1	2	1	1	1	1	1	1	1	0	0	5	6	1	1	1	1	1	0	1	1	1	2	1	1	1	2	0	1	1	2	1	2	1	1	1	1	1	1	1	0	0	5	6	85825.87	83588.33	81681.04	89526.53	86255.71	0.0	87550.13	101592.27	77155.11	93859.195	92244.75	104624.875	88801.68	88725.555	0.0	92666.8	90443.84	87229.19	85453.625	92195.98	86500.516	76513.12	86040.55	81031.47	86574.52	92223.07	94846.484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52887.637	48356.516	
sp|Q6NXN1|SZRD1_MOUSE	Q6NXN1	SZRD1_MOUSE	Szrd1	152	Mus musculus OX=10090	1:Experimental evidence at protein level	SUZ domain-containing protein 1	0.9214	0.999	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32908.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q6NZB0|DNJC8_MOUSE	Q6NZB0	DNJC8_MOUSE	Dnajc8	253	Mus musculus OX=10090	1:Experimental evidence at protein level	DnaJ homolog subfamily C member 8	0.9072	0.9988	1	5	5	5	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.0	0.0	0.0	20534.467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16281.297	0.0	19166.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31296.275	0.0	0.0	0.0	17579.486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q6NZC7|S23IP_MOUSE	Q6NZC7	S23IP_MOUSE	Sec23ip	998	Mus musculus OX=10090	1:Experimental evidence at protein level	SEC23-interacting protein	1.0	0.999	17	178	178	180	4	5	5	5	4	7	7	9	6	4	4	1	9	7	4	7	7	4	6	6	3	4	3	5	3	4	4	5	10	14	12	4	5	5	5	4	7	7	9	6	4	4	1	9	7	4	7	7	4	6	6	3	4	3	5	3	4	4	5	10	14	12	4	5	5	6	4	7	7	9	6	4	4	1	9	7	4	7	7	4	6	6	3	4	3	5	3	4	4	5	10	15	12	45913.816	131512.31	52228.312	36419.11	108621.0	138484.3	108343.0	122327.86	158821.38	94527.93	112883.43	27725.686	134051.88	41808.176	143053.31	115610.79	126264.72	16407.916	131864.03	138896.94	133420.94	132756.11	115054.08	132792.25	23858.066	27084.537	28215.766	25232.52	58204.23	67889.74	61172.617	77744.95	81872.48	78621.73	65809.23	81215.92	85566.59	72301.02	71634.945	82349.96	74603.98	60020.49	0.0	77732.19	73654.18	75523.86	70475.47	72945.94	84258.63	72867.234	72551.195	84649.08	82863.3	79725.59	80891.31	61674.6	73470.9	71051.266	68696.305	124503.62	92620.23	79861.64	
sp|Q6NZJ6|IF4G1_MOUSE	Q6NZJ6	IF4G1_MOUSE	Eif4g1	1600	Mus musculus OX=10090	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 4 gamma 1	1.0	0.999	56	1126	995	1126	37	31	37	37	37	31	41	37	30	34	30	38	38	36	29	33	27	36	37	35	39	33	39	29	28	27	28	26	54	65	67	33	27	32	32	32	27	36	31	28	30	27	33	34	31	26	29	24	32	32	32	33	28	34	24	25	23	24	23	50	61	62	37	31	37	37	37	31	41	37	30	34	30	38	38	36	29	33	27	36	37	35	39	33	39	29	28	27	28	26	54	65	67	343455.22	345195.5	328570.28	302784.2	303264.94	306046.03	314840.03	344081.2	320185.6	320348.8	304108.56	318069.25	346120.9	328445.56	326939.7	344750.22	334852.8	345064.28	324438.53	339046.06	321497.72	307293.78	344389.38	328699.2	303041.0	306275.12	309105.0	310908.5	325311.06	340202.75	328646.47	172718.03	169301.19	160863.05	167002.56	169726.44	166762.48	170378.84	173767.95	165769.05	168790.92	173219.53	165338.27	173873.64	175680.9	167606.28	171724.47	171231.14	171740.33	161239.89	167719.7	165761.97	174617.44	166195.55	166063.72	178361.3	191680.83	173482.92	180823.4	147298.52	173591.44	172069.5	
sp|Q6NZN0|RBM26_MOUSE	Q6NZN0	RBM26_MOUSE	Rbm26	1012	Mus musculus OX=10090	1:Experimental evidence at protein level	RNA-binding protein 26	0.9997	0.9977	2	3	3	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12329.809	0.0	0.0	0.0	0.0	0.0	0.0	9483.832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q6P069|SORCN_MOUSE	Q6P069	SORCN_MOUSE	Sri	198	Mus musculus OX=10090	1:Experimental evidence at protein level	Sorcin	1.0	0.999	6	112	112	112	2	3	3	3	5	3	7	4	3	3	4	5	2	3	6	3	5	3	3	3	3	4	2	7	5	3	3	3	3	3	3	2	3	3	3	5	3	7	4	3	3	4	5	2	3	6	3	5	3	3	3	3	4	2	7	5	3	3	3	3	3	3	2	3	3	3	5	3	7	4	3	3	4	5	2	3	6	3	5	3	3	3	3	4	2	7	5	3	3	3	3	3	3	144079.69	161027.64	124541.336	166523.48	167015.17	154679.83	168806.28	162540.05	162967.58	160939.1	160345.9	136255.72	168380.1	160679.47	163129.39	163448.33	153174.86	159058.14	165332.9	165100.6	160254.78	157452.06	157385.06	160359.23	108140.03	116119.945	115396.305	119895.734	129048.11	136811.25	130521.016	98260.45	107008.32	84818.55	112752.36	112398.484	99723.74	113122.414	107311.445	106194.875	109284.68	107880.375	91775.77	112590.54	107316.17	110138.75	110576.23	100079.26	106638.44	110069.56	111641.75	104456.26	100890.07	105048.46	108399.93	107622.13	114430.47	116409.99	115581.984	90385.74	93836.37	91257.75	
sp|Q6P1B1|XPP1_MOUSE	Q6P1B1	XPP1_MOUSE	Xpnpep1	623	Mus musculus OX=10090	1:Experimental evidence at protein level	Xaa-Pro aminopeptidase 1	1.0	0.999	13	239	239	239	11	8	5	8	6	7	7	6	9	7	8	11	7	8	9	7	9	11	10	9	10	13	10	6	5	7	7	6	3	4	5	11	8	5	8	6	7	7	6	9	7	8	11	7	8	9	7	9	11	10	9	10	13	10	6	5	7	7	6	3	4	5	11	8	5	8	6	7	7	6	9	7	8	11	7	8	9	7	9	11	10	9	10	13	10	6	5	7	7	6	3	4	5	245546.08	252422.9	216340.58	224569.8	232549.34	229497.97	229724.66	238528.61	224192.36	229824.86	231379.03	236962.58	248034.66	236250.44	227591.34	232159.47	244130.45	238650.25	143714.33	215421.81	233875.92	222676.8	227314.78	229691.06	221064.05	203345.44	220505.88	228397.02	109499.445	94667.2	113880.08	98521.82	102278.0	89017.484	92869.63	93753.98	94627.0	93756.49	95895.51	92222.48	95323.38	95084.48	100087.14	100505.26	97320.3	90981.81	95703.32	99693.69	98965.11	97852.62	92941.14	95227.695	89696.055	95082.1	93661.45	101594.57	92377.31	99237.305	109313.41	61236.254	53400.098	63946.97	
sp|Q6P1F6|2ABA_MOUSE	Q6P1F6	2ABA_MOUSE	Ppp2r2a	447	Mus musculus OX=10090	1:Experimental evidence at protein level	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform	1.0	0.999	13	141	13	141	3	3	1	4	5	4	3	4	5	6	3	5	4	3	3	3	5	5	5	6	3	2	4	4	4	5	7	7	11	5	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2	5	3	3	1	4	5	4	3	4	5	6	3	5	4	3	3	3	5	5	5	6	3	2	4	4	4	5	7	7	11	5	9	96233.87	89759.06	54811.953	94258.766	87710.66	99419.89	91007.516	90651.94	91587.14	86964.766	76631.58	84208.6	98424.164	93262.266	87936.45	95392.08	95094.0	85961.97	93982.6	82158.734	101696.88	82496.41	87877.97	91797.71	75931.94	74052.98	69693.84	63853.633	82254.16	78324.5	78526.92	53659.48	49945.086	0.0	52557.02	48554.4	54850.152	50804.188	50663.223	51151.086	46482.29	42356.62	46534.19	53103.14	52122.62	49155.348	50958.707	53156.418	48019.348	50302.562	43916.02	56621.062	46031.797	48973.18	49444.133	42098.277	41721.246	39675.977	35739.89	47170.5	44683.25	45313.66	
sp|Q6P2B1|TNPO3_MOUSE	Q6P2B1	TNPO3_MOUSE	Tnpo3	923	Mus musculus OX=10090	1:Experimental evidence at protein level	Transportin-3	1.0	0.999	6	96	96	96	3	2	6	2	4	6	2	2	4	1	3	3	3	3	2	4	2	5	2	2	2	4	3	3	1	0	0	2	5	9	6	3	2	6	2	4	6	2	2	4	1	3	3	3	3	2	4	2	5	2	2	2	4	3	3	1	0	0	2	5	9	6	3	2	6	2	4	6	2	2	4	1	3	3	3	3	2	4	2	5	2	2	2	4	3	3	1	0	0	2	5	9	6	63523.375	44550.145	74170.555	47229.95	61689.47	62556.28	63080.242	55237.51	20306.014	43608.94	47600.805	41597.1	41082.67	46599.32	44272.36	57786.605	42248.74	58739.23	46295.64	43866.09	65413.875	57674.4	54156.555	63010.28	0.0	0.0	0.0	7747.256	56165.33	59187.023	66179.34	44997.69	0.0	54074.87	0.0	43000.223	46944.793	45588.406	36325.605	44803.062	0.0	49163.96	43518.168	45928.527	0.0	44917.52	39206.81	0.0	37713.273	46051.652	44768.055	47205.906	37546.98	36621.098	45949.52	0.0	0.0	0.0	20426.09	40914.55	42766.277	46192.434	
sp|Q6P2K6|P4R3A_MOUSE	Q6P2K6	P4R3A_MOUSE	Ppp4r3a	820	Mus musculus OX=10090	1:Experimental evidence at protein level	Serine/threonine-protein phosphatase 4 regulatory subunit 3A	1.0	0.999	4	11	10	11	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	2	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	2	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
