Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P33991|MCM4_HUMAN	P33991	MCM4_HUMAN	MCM4	863	Homo sapiens OX=9606	DNA replication licensing factor MCM4 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	0	0	0			
sp|P33992|MCM5_HUMAN	P33992	MCM5_HUMAN	MCM5	734	Homo sapiens OX=9606	DNA replication licensing factor MCM5 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	11993.638	11993.638	11993.638			
sp|P33993|MCM7_HUMAN	P33993	MCM7_HUMAN	MCM7	719	Homo sapiens OX=9606	DNA replication licensing factor MCM7 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	37413.805	37413.805	37413.805	11M(15.9949)		
sp|P34897|GLYM_HUMAN	P34897	GLYM_HUMAN	SHMT2	504	Homo sapiens OX=9606	Serine hydroxymethyltransferase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9987	4	4	4	9	9	9	159856.44	159856.44	159856.44	4M(15.9949)		
sp|P34932|HSP74_HUMAN	P34932	HSP74_HUMAN	HSPA4	840	Homo sapiens OX=9606	Heat shock 70 kDa protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	6	9	7	9	88478.78	88419.25	88478.78			
sp|P35221|CTNA1_HUMAN	P35221	CTNA1_HUMAN	CTNNA1	906	Homo sapiens OX=9606	Catenin alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	8	6	8	19	10	19	252586.06	246121.05	252586.06	7M(15.9949),3M(15.9949),3M(15.9949),N-term(42.0106)		
sp|P35222|CTNB1_HUMAN	P35222	CTNB1_HUMAN	CTNNB1	781	Homo sapiens OX=9606	Catenin beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	10	7	8	30	26	28	252258.48	251393.6	252258.48	6M(15.9949),7M(15.9949),4M(15.9949),3M(15.9949),2M(15.9949),4M(15.9949)		
sp|P35232|PHB_HUMAN	P35232	PHB_HUMAN	PHB	272	Homo sapiens OX=9606	Prohibitin 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	84571.14	84571.14	84571.14			
sp|P35237|SPB6_HUMAN	P35237	SPB6_HUMAN	SERPINB6	376	Homo sapiens OX=9606	Serpin B6 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	5	4	5	150631.83	85467.13	150631.83	4M(15.9949),7M(15.9949)		
sp|P35268|RL22_HUMAN	P35268	RL22_HUMAN	RPL22	128	Homo sapiens OX=9606	60S ribosomal protein L22 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	11	11	11	226248.6	226248.6	226248.6			
sp|P35527|K1C9_HUMAN	P35527	K1C9_HUMAN	KRT9	623	Homo sapiens OX=9606	Keratin, type I cytoskeletal 9 	1:Experimental evidence at protein level	1.0000	0.9990	38	36	38	172	168	172	1.4239826E7	1.4239826E7	1.4239826E7	1M(15.9949),3M(15.9949),8M(15.9949),5M(15.9949),5M(15.9949)		
sp|P35555|FBN1_HUMAN	P35555	FBN1_HUMAN	FBN1	2871	Homo sapiens OX=9606	Fibrillin-1 	1:Experimental evidence at protein level	1.0000	0.9990	27	24	27	68	60	68	407094.47	407094.47	407094.47	3C(57.0214),11C(57.0214), 12M(15.9949), 5C(57.0214),1M(15.9949), 2C(57.0214), 3C(57.0214), 4C(57.0214),3C(57.0214),13C(57.0214), 8C(57.0214),12C(57.0214), 1C(57.0214), 3C(57.0214),5C(57.0214), 6C(57.0214),1C(57.0214), 3C(57.0214),6C(57.0214),9C(57.0214),1C(57.0214), 3C(57.0214),1C(57.0214),1C(57.0214),1C(57.0214),1C(57.0214), 3C(57.0214), 7M(15.9949),3C(57.0214), 5C(57.0214),1C(57.0214),4C(57.0214),3C(57.0214), 4C(57.0214),10M(15.9949), 12M(15.9949), 6C(57.0214),12C(57.0214), 3M(15.9949)		
sp|P35579|MYH9_HUMAN	P35579	MYH9_HUMAN	MYH9	1960	Homo sapiens OX=9606	Myosin-9 	1:Experimental evidence at protein level	1.0000	0.9990	73	59	73	220	173	220	1336244.1	1185085.9	1336244.1	10M(15.9949), 2M(15.9949),13C(57.0214), 2M(15.9949), 3M(15.9949),7C(57.0214),6M(15.9949),2M(15.9949), 8C(57.0214),8C(57.0214),12M(15.9949),12M(15.9949),12M(15.9949),12M(15.9949),2M(15.9949),2M(15.9949),2M(15.9949),4M(15.9949),6M(15.9949),6M(15.9949),3M(15.9949), 7M(15.9949),1C(57.0214),6M(15.9949),6M(15.9949),4C(57.0214),9M(15.9949),8M(15.9949),5M(15.9949), 6M(15.9949),5M(15.9949), 6M(15.9949)		
sp|P35606|COPB2_HUMAN	P35606	COPB2_HUMAN	COPB2	906	Homo sapiens OX=9606	Coatomer subunit beta' 	1:Experimental evidence at protein level	1.0000	0.9990	9	8	9	17	15	17	245209.33	245209.33	245209.33	9M(15.9949),3M(15.9949),3M(15.9949)		
sp|P35611|ADDA_HUMAN	P35611	ADDA_HUMAN	ADD1	737	Homo sapiens OX=9606	Alpha-adducin 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	5	7	5	7	106594.62	106016.69	106594.62	1M(15.9949)		
sp|P35613|BASI_HUMAN	P35613	BASI_HUMAN	BSG	385	Homo sapiens OX=9606	Basigin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	54706.406	54706.406	54706.406			
sp|P35658|NU214_HUMAN	P35658	NU214_HUMAN	NUP214	2090	Homo sapiens OX=9606	Nuclear pore complex protein Nup214 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	13789.602	13789.602	13789.602	12M(15.9949)		
sp|P35659|DEK_HUMAN	P35659	DEK_HUMAN	DEK	375	Homo sapiens OX=9606	Protein DEK 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	12	12	12	358143.0	358143.0	358143.0	3M(15.9949)		
sp|P35749|MYH11_HUMAN	P35749	MYH11_HUMAN	MYH11	1972	Homo sapiens OX=9606	Myosin-11 	1:Experimental evidence at protein level	1.0000	0.9990	32	21	23	69	36	39	736141.9	155935.62	172382.61	1M(15.9949),5M(15.9949),12M(15.9949),5M(15.9949)		
sp|P35813|PPM1A_HUMAN	P35813	PPM1A_HUMAN	PPM1A	382	Homo sapiens OX=9606	Protein phosphatase 1A 	1:Experimental evidence at protein level	1.0000	0.9989	1	0	1	1	0	1	27740.646	0	27740.646	9M(15.9949)		
sp|P35900|K1C20_HUMAN	P35900	K1C20_HUMAN	KRT20	424	Homo sapiens OX=9606	Keratin, type I cytoskeletal 20 	1:Experimental evidence at protein level	1.0000	0.9990	7	5	5	11	6	6	623870.5	174382.06	174382.06			
sp|P35908|K22E_HUMAN	P35908	K22E_HUMAN	KRT2	639	Homo sapiens OX=9606	Keratin, type II cytoskeletal 2 epidermal 	1:Experimental evidence at protein level	1.0000	0.9990	51	41	45	258	187	199	1.5786123E7	7533033.5	8043904.5	6M(15.9949),10M(15.9949),8M(15.9949),7M(15.9949),9M(15.9949)		
sp|P35998|PRS7_HUMAN	P35998	PRS7_HUMAN	PSMC2	433	Homo sapiens OX=9606	26S proteasome regulatory subunit 7 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	13256.099	13256.099	13256.099			
sp|P36542|ATPG_HUMAN	P36542	ATPG_HUMAN	ATP5F1C	298	Homo sapiens OX=9606	ATP synthase subunit gamma, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	10	10	10	127897.23	127897.23	127897.23	3M(15.9949)		
sp|P36578|RL4_HUMAN	P36578	RL4_HUMAN	RPL4	427	Homo sapiens OX=9606	60S ribosomal protein L4 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	31	31	31	652616.56	652616.56	652616.56	7M(15.9949),2M(15.9949),1M(15.9949)		
sp|P36776|LONM_HUMAN	P36776	LONM_HUMAN	LONP1	959	Homo sapiens OX=9606	Lon protease homolog, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	73675.16	73675.16	73675.16	6M(15.9949), 7M(15.9949),5M(15.9949)		
sp|P36871|PGM1_HUMAN	P36871	PGM1_HUMAN	PGM1	562	Homo sapiens OX=9606	Phosphoglucomutase-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	42833.05	42833.05	42833.05			
sp|P36957|ODO2_HUMAN	P36957	ODO2_HUMAN	DLST	453	Homo sapiens OX=9606	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	13	13	13	89253.56	89253.56	89253.56	5M(15.9949),4M(15.9949)		
sp|P37108|SRP14_HUMAN	P37108	SRP14_HUMAN	SRP14	136	Homo sapiens OX=9606	Signal recognition particle 14 kDa protein 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	5	5	5	20777.492	20777.492	20777.492	3M(15.9949)		
sp|P37802|TAGL2_HUMAN	P37802	TAGL2_HUMAN	TAGLN2	199	Homo sapiens OX=9606	Transgelin-2 	1:Experimental evidence at protein level	1.0000	0.9990	9	8	9	19	15	19	910499.1	910499.1	910499.1	3M(15.9949),7M(15.9949),12M(15.9949), 7M(15.9949),N-term(42.0106),6M(15.9949),3M(15.9949)		
sp|P37837|TALDO_HUMAN	P37837	TALDO_HUMAN	TALDO1	337	Homo sapiens OX=9606	Transaldolase 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	33	33	33	346994.38	346994.38	346994.38	3M(15.9949),8M(15.9949),8M(15.9949),4M(15.9949),8M(15.9949)		
sp|P38117|ETFB_HUMAN	P38117	ETFB_HUMAN	ETFB	255	Homo sapiens OX=9606	Electron transfer flavoprotein subunit beta 	1:Experimental evidence at protein level	1.0000	0.9978	2	2	2	4	4	4	104813.016	104813.016	104813.016			
sp|P38159|RBMX_HUMAN	P38159	RBMX_HUMAN	RBMX	391	Homo sapiens OX=9606	RNA-binding motif protein, X chromosome 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	6	1	6	47697.992	24402.729	47697.992	7M(15.9949)		
sp|P38606|VATA_HUMAN	P38606	VATA_HUMAN	ATP6V1A	617	Homo sapiens OX=9606	V-type proton ATPase catalytic subunit A 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	50110.473	50110.473	50110.473	10M(15.9949)		
sp|P38646|GRP75_HUMAN	P38646	GRP75_HUMAN	HSPA9	679	Homo sapiens OX=9606	Stress-70 protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	36	36	36	354334.47	354334.47	354334.47	11M(15.9949),11M(15.9949),1M(15.9949)		
sp|P38919|IF4A3_HUMAN	P38919	IF4A3_HUMAN	EIF4A3	411	Homo sapiens OX=9606	Eukaryotic initiation factor 4A-III 	1:Experimental evidence at protein level	1.0000	0.9990	7	5	5	11	7	7	264568.12	257904.48	257904.48	6M(15.9949), N-term(42.0106)		
sp|P39019|RS19_HUMAN	P39019	RS19_HUMAN	RPS19	145	Homo sapiens OX=9606	40S ribosomal protein S19 	1:Experimental evidence at protein level	1.0000	0.9989	8	8	8	10	10	10	156910.12	156910.12	156910.12	6M(15.9949),10R(54.0474)		
sp|P39023|RL3_HUMAN	P39023	RL3_HUMAN	RPL3	403	Homo sapiens OX=9606	60S ribosomal protein L3 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	156629.83	156629.83	156629.83	11C(57.0214)		
sp|P39060|COIA1_HUMAN	P39060	COIA1_HUMAN	COL18A1	1754	Homo sapiens OX=9606	Collagen alpha-1(XVIII) chain 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	27744.695	27744.695	27744.695			
sp|P39656|OST48_HUMAN	P39656	OST48_HUMAN	DDOST	456	Homo sapiens OX=9606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit 	1:Experimental evidence at protein level	1.0000	0.9983	3	3	3	8	8	8	65277.754	65277.754	65277.754			
sp|P39687|AN32A_HUMAN	P39687	AN32A_HUMAN	ANP32A	249	Homo sapiens OX=9606	Acidic leucine-rich nuclear phosphoprotein 32 family member A 	1:Experimental evidence at protein level	1.0000	0.9988	2	0	2	3	0	3	65251.57	0	65251.57			
sp|P39748|FEN1_HUMAN	P39748	FEN1_HUMAN	FEN1	380	Homo sapiens OX=9606	Flap endonuclease 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	35416.074	35416.074	35416.074			
sp|P40121|CAPG_HUMAN	P40121	CAPG_HUMAN	CAPG	348	Homo sapiens OX=9606	Macrophage-capping protein 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	10	10	10	225248.48	225248.48	225248.48	8M(15.9949)		
sp|P40227|TCPZ_HUMAN	P40227	TCPZ_HUMAN	CCT6A	531	Homo sapiens OX=9606	T-complex protein 1 subunit zeta 	1:Experimental evidence at protein level	1.0000	0.9990	9	6	9	19	12	19	255161.4	255161.4	255161.4	2M(15.9949)		
sp|P40429|RL13A_HUMAN	P40429	RL13A_HUMAN	RPL13A	203	Homo sapiens OX=9606	60S ribosomal protein L13a 	1:Experimental evidence at protein level	1.0000	0.9989	2	1	2	3	2	3	148189.5	47315.312	148189.5			
sp|P40925|MDHC_HUMAN	P40925	MDHC_HUMAN	MDH1	334	Homo sapiens OX=9606	Malate dehydrogenase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9912	2	2	2	3	3	3	189941.53	189941.53	189941.53			
sp|P40926|MDHM_HUMAN	P40926	MDHM_HUMAN	MDH2	338	Homo sapiens OX=9606	Malate dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	41	41	41	1301811.1	1301811.1	1301811.1	6C(57.0214),1M(15.9949),12M(15.9949),10M(15.9949),9C(57.0214),2C(57.0214)		
sp|P40939|ECHA_HUMAN	P40939	ECHA_HUMAN	HADHA	763	Homo sapiens OX=9606	Trifunctional enzyme subunit alpha, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	16	16	16	160903.97	160903.97	160903.97	1M(15.9949),1C(57.0214), 5M(15.9949), 6M(15.9949),6M(15.9949),13C(57.0214),12M(15.9949)		
sp|P41091|IF2G_HUMAN	P41091	IF2G_HUMAN	EIF2S3	472	Homo sapiens OX=9606	Eukaryotic translation initiation factor 2 subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	4	2	4	55291.535	14084.492	55291.535			
sp|P41250|GARS_HUMAN	P41250	GARS_HUMAN	GARS1	739	Homo sapiens OX=9606	Glycine--tRNA ligase 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	59142.008	59142.008	59142.008			
sp|P41252|SYIC_HUMAN	P41252	SYIC_HUMAN	IARS1	1262	Homo sapiens OX=9606	Isoleucine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	8	7	7	15	13	13	80577.06	80577.06	80577.06	5M(15.9949),4M(15.9949)		
sp|P42126|ECI1_HUMAN	P42126	ECI1_HUMAN	ECI1	302	Homo sapiens OX=9606	Enoyl-CoA delta isomerase 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	33267.15	33267.15	33267.15	4M(15.9949),14M(15.9949)		
sp|P42166|LAP2A_HUMAN	P42166	LAP2A_HUMAN	TMPO	694	Homo sapiens OX=9606	Lamina-associated polypeptide 2, isoform alpha 	1:Experimental evidence at protein level	1.0000	0.9990	7	3	7	10	3	10	179582.53	56496.086	179582.53			
sp|P42167|LAP2B_HUMAN	P42167	LAP2B_HUMAN	TMPO	454	Homo sapiens OX=9606	Lamina-associated polypeptide 2, isoforms beta/gamma 	1:Experimental evidence at protein level	1.0000	0.9989	7	3	3	13	6	6	173542.48	43500.785	43500.785			
sp|P42224|STAT1_HUMAN	P42224	STAT1_HUMAN	STAT1	750	Homo sapiens OX=9606	Signal transducer and activator of transcription 1-alpha/beta 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	9	9	9	63065.383	63065.383	63065.383	2M(15.9949)		
sp|P42330|AK1C3_HUMAN	P42330	AK1C3_HUMAN	AKR1C3	323	Homo sapiens OX=9606	Aldo-keto reductase family 1 member C3 	1:Experimental evidence at protein level	1.0000	0.9981	1	0	1	2	0	2	13016.156	0	13016.156			sp|Q04828|AK1C1_HUMAN
sp|P42704|LPPRC_HUMAN	P42704	LPPRC_HUMAN	LRPPRC	1394	Homo sapiens OX=9606	Leucine-rich PPR motif-containing protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	22	21	22	55	54	55	298511.78	298511.78	298511.78	1C(57.0214),1M(15.9949),1M(15.9949),5C(57.0214)		
sp|P42765|THIM_HUMAN	P42765	THIM_HUMAN	ACAA2	397	Homo sapiens OX=9606	3-ketoacyl-CoA thiolase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	11	11	11	213848.42	213848.42	213848.42			
sp|P42766|RL35_HUMAN	P42766	RL35_HUMAN	RPL35	123	Homo sapiens OX=9606	60S ribosomal protein L35 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	250515.69	250515.69	250515.69			
sp|P43243|MATR3_HUMAN	P43243	MATR3_HUMAN	MATR3	847	Homo sapiens OX=9606	Matrin-3 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	122990.06	122990.06	122990.06	5M(15.9949),5M(15.9949),7M(15.9949)		
sp|P43487|RANG_HUMAN	P43487	RANG_HUMAN	RANBP1	201	Homo sapiens OX=9606	Ran-specific GTPase-activating protein 	1:Experimental evidence at protein level	1.0000	0.9986	1	1	1	1	1	1	45552.58	45552.58	45552.58			
sp|P43490|NAMPT_HUMAN	P43490	NAMPT_HUMAN	NAMPT	491	Homo sapiens OX=9606	Nicotinamide phosphoribosyltransferase 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	92663.09	92663.09	92663.09			
sp|P45880|VDAC2_HUMAN	P45880	VDAC2_HUMAN	VDAC2	294	Homo sapiens OX=9606	Voltage-dependent anion-selective channel protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	153204.23	153204.23	153204.23			
sp|P45974|UBP5_HUMAN	P45974	UBP5_HUMAN	USP5	858	Homo sapiens OX=9606	Ubiquitin carboxyl-terminal hydrolase 5 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	61942.92	61942.92	61942.92			
sp|P46060|RAGP1_HUMAN	P46060	RAGP1_HUMAN	RANGAP1	587	Homo sapiens OX=9606	Ran GTPase-activating protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	20975.438	20975.438	20975.438			
sp|P46063|RECQ1_HUMAN	P46063	RECQ1_HUMAN	RECQL	649	Homo sapiens OX=9606	ATP-dependent DNA helicase Q1 	1:Experimental evidence at protein level	1.0000	0.9989	3	2	3	4	2	4	56644.273	34723.594	56644.273	6M(15.9949)		
sp|P46087|NOP2_HUMAN	P46087	NOP2_HUMAN	NOP2	812	Homo sapiens OX=9606	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	22042.402	22042.402	22042.402			
sp|P46459|NSF_HUMAN	P46459	NSF_HUMAN	NSF	744	Homo sapiens OX=9606	Vesicle-fusing ATPase 	1:Experimental evidence at protein level	1.0000	0.9989	4	4	4	8	8	8	46333.684	46333.684	46333.684			
sp|P46776|RL27A_HUMAN	P46776	RL27A_HUMAN	RPL27A	148	Homo sapiens OX=9606	60S ribosomal protein L27a 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	9	9	9	231460.81	231460.81	231460.81	5C(57.0214)		
sp|P46777|RL5_HUMAN	P46777	RL5_HUMAN	RPL5	297	Homo sapiens OX=9606	60S ribosomal protein L5 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	35	35	35	200314.88	200314.88	200314.88	3M(15.9949),3M(15.9949),11M(15.9949), 3M(15.9949),11M(15.9949), 3M(15.9949),4C(57.0214)		
sp|P46778|RL21_HUMAN	P46778	RL21_HUMAN	RPL21	160	Homo sapiens OX=9606	60S ribosomal protein L21 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	107291.98	107291.98	107291.98	2M(15.9949),10M(15.9949)		
sp|P46781|RS9_HUMAN	P46781	RS9_HUMAN	RPS9	194	Homo sapiens OX=9606	40S ribosomal protein S9 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	10	10	10	224987.47	224987.47	224987.47			
sp|P46782|RS5_HUMAN	P46782	RS5_HUMAN	RPS5	204	Homo sapiens OX=9606	40S ribosomal protein S5 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	9	9	9	214699.4	214699.4	214699.4			
sp|P46939|UTRN_HUMAN	P46939	UTRN_HUMAN	UTRN	3433	Homo sapiens OX=9606	Utrophin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	0	0	0			
sp|P46940|IQGA1_HUMAN	P46940	IQGA1_HUMAN	IQGAP1	1657	Homo sapiens OX=9606	Ras GTPase-activating-like protein IQGAP1 	1:Experimental evidence at protein level	1.0000	0.9990	17	15	17	24	22	24	365810.56	365810.56	365810.56	5M(15.9949),1M(15.9949),1M(15.9949)		
sp|P46977|STT3A_HUMAN	P46977	STT3A_HUMAN	STT3A	705	Homo sapiens OX=9606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	66312.805	66312.805	66312.805			
sp|P47756|CAPZB_HUMAN	P47756	CAPZB_HUMAN	CAPZB	277	Homo sapiens OX=9606	F-actin-capping protein subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	11	11	11	255041.11	255041.11	255041.11	5M(15.9949),5M(15.9949),8M(15.9949),6M(15.9949)		
sp|P47897|SYQ_HUMAN	P47897	SYQ_HUMAN	QARS1	775	Homo sapiens OX=9606	Glutamine--tRNA ligase 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	13	13	13	118880.8	118880.8	118880.8	2M(15.9949)		
sp|P47914|RL29_HUMAN	P47914	RL29_HUMAN	RPL29	159	Homo sapiens OX=9606	60S ribosomal protein L29 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	9	9	9	284562.72	284562.72	284562.72			
sp|P48047|ATPO_HUMAN	P48047	ATPO_HUMAN	ATP5PO	213	Homo sapiens OX=9606	ATP synthase subunit O, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	11	11	11	188737.77	188737.77	188737.77	7M(15.9949),9M(15.9949)		
sp|P48147|PPCE_HUMAN	P48147	PPCE_HUMAN	PREP	710	Homo sapiens OX=9606	Prolyl endopeptidase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	69592.84	69592.84	69592.84	2M(15.9949)		
sp|P48444|COPD_HUMAN	P48444	COPD_HUMAN	ARCN1	511	Homo sapiens OX=9606	Coatomer subunit delta 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	10	10	10	126472.484	126472.484	126472.484			
sp|P48556|PSMD8_HUMAN	P48556	PSMD8_HUMAN	PSMD8	350	Homo sapiens OX=9606	26S proteasome non-ATPase regulatory subunit 8 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	38944.367	38944.367	38944.367			
sp|P48637|GSHB_HUMAN	P48637	GSHB_HUMAN	GSS	474	Homo sapiens OX=9606	Glutathione synthetase 	1:Experimental evidence at protein level	1.0000	0.9987	4	4	4	8	8	8	105247.28	105247.28	105247.28			
sp|P48643|TCPE_HUMAN	P48643	TCPE_HUMAN	CCT5	541	Homo sapiens OX=9606	T-complex protein 1 subunit epsilon 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	12	12	12	129260.8	129260.8	129260.8	9M(15.9949),13M(15.9949),2M(15.9949)		
sp|P48735|IDHP_HUMAN	P48735	IDHP_HUMAN	IDH2	452	Homo sapiens OX=9606	Isocitrate dehydrogenase [NADP], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	11	10	11	24	23	24	453108.06	303074.44	453108.06	5M(15.9949),4M(15.9949),5M(15.9949),9C(57.0214),11M(15.9949), 2C(57.0214),13M(15.9949), 8M(15.9949)		
sp|P49006|MRP_HUMAN	P49006	MRP_HUMAN	MARCKSL1	195	Homo sapiens OX=9606	MARCKS-related protein 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	13957.88	13957.88	13957.88			
sp|P49189|AL9A1_HUMAN	P49189	AL9A1_HUMAN	ALDH9A1	494	Homo sapiens OX=9606	4-trimethylaminobutyraldehyde dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	11	11	11	141921.81	141921.81	141921.81	11M(15.9949)		
sp|P49257|LMAN1_HUMAN	P49257	LMAN1_HUMAN	LMAN1	510	Homo sapiens OX=9606	Protein ERGIC-53 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	163066.73	163066.73	163066.73			
sp|P49321|NASP_HUMAN	P49321	NASP_HUMAN	NASP	788	Homo sapiens OX=9606	Nuclear autoantigenic sperm protein 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	67104.67	67104.67	67104.67	1M(15.9949)		
sp|P49327|FAS_HUMAN	P49327	FAS_HUMAN	FASN	2511	Homo sapiens OX=9606	Fatty acid synthase 	1:Experimental evidence at protein level	1.0000	0.9990	14	14	14	34	34	34	90021.48	90021.48	90021.48	8M(15.9949),12M(15.9949),15M(15.9949)		
sp|P49368|TCPG_HUMAN	P49368	TCPG_HUMAN	CCT3	545	Homo sapiens OX=9606	T-complex protein 1 subunit gamma 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	15	15	15	171355.81	171355.81	171355.81	2M(15.9949),6C(57.0214),3M(15.9949)		
sp|P49411|EFTU_HUMAN	P49411	EFTU_HUMAN	TUFM	452	Homo sapiens OX=9606	Elongation factor Tu, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	32	32	32	1242920.9	1242920.9	1242920.9	7C(57.0214),8M(15.9949),4M(15.9949)		
sp|P49419|AL7A1_HUMAN	P49419	AL7A1_HUMAN	ALDH7A1	539	Homo sapiens OX=9606	Alpha-aminoadipic semialdehyde dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	12	12	12	345576.1	345576.1	345576.1	1M(15.9949)		
sp|P49591|SYSC_HUMAN	P49591	SYSC_HUMAN	SARS1	514	Homo sapiens OX=9606	Serine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	4	4	4	14762.669	14762.669	14762.669			
sp|P49721|PSB2_HUMAN	P49721	PSB2_HUMAN	PSMB2	201	Homo sapiens OX=9606	Proteasome subunit beta type-2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	71593.2	71593.2	71593.2	9M(15.9949)		
sp|P49748|ACADV_HUMAN	P49748	ACADV_HUMAN	ACADVL	655	Homo sapiens OX=9606	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	8	8	8	123648.516	123648.516	123648.516	11M(15.9949), 3M(15.9949)		
