Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P22695|QCR2_HUMAN	P22695	QCR2_HUMAN	UQCRC2	453	Homo sapiens OX=9606	Cytochrome b-c1 complex subunit 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	8	8	8	95839.45	95839.45	95839.45	9M(15.9949),3M(15.9949), 9C(57.0214)		
sp|P22735|TGM1_HUMAN	P22735	TGM1_HUMAN	TGM1	817	Homo sapiens OX=9606	Protein-glutamine gamma-glutamyltransferase K 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	9816.555	9816.555	9816.555			
sp|P23142|FBLN1_HUMAN	P23142	FBLN1_HUMAN	FBLN1	703	Homo sapiens OX=9606	Fibulin-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	54261.516	54261.516	54261.516	7C(57.0214), 8C(57.0214),1M(15.9949), 2C(57.0214), 8C(57.0214)		
sp|P23193|TCEA1_HUMAN	P23193	TCEA1_HUMAN	TCEA1	301	Homo sapiens OX=9606	Transcription elongation factor A protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	23451.334	23451.334	23451.334			
sp|P23229|ITA6_HUMAN	P23229	ITA6_HUMAN	ITGA6	1130	Homo sapiens OX=9606	Integrin alpha-6 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	16296.223	16296.223	16296.223			
sp|P23246|SFPQ_HUMAN	P23246	SFPQ_HUMAN	SFPQ	707	Homo sapiens OX=9606	Splicing factor, proline- and glutamine-rich 	1:Experimental evidence at protein level	1.0000	0.9990	10	8	10	19	17	19	352103.8	352103.8	352103.8	8M(15.9949),1M(15.9949), 4M(15.9949),6M(15.9949),2M(15.9949)		
sp|P23284|PPIB_HUMAN	P23284	PPIB_HUMAN	PPIB	216	Homo sapiens OX=9606	Peptidyl-prolyl cis-trans isomerase B 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	6	32	24	32	839108.25	838450.75	839108.25	3M(15.9949),5M(15.9949)		
sp|P23368|MAOM_HUMAN	P23368	MAOM_HUMAN	ME2	584	Homo sapiens OX=9606	NAD-dependent malic enzyme, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	4	3	4	5	4	5	61622.984	46119.188	61622.984			
sp|P23381|SYWC_HUMAN	P23381	SYWC_HUMAN	WARS1	471	Homo sapiens OX=9606	Tryptophan--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	30384.328	30384.328	30384.328	1M(15.9949)		
sp|P23396|RS3_HUMAN	P23396	RS3_HUMAN	RPS3	243	Homo sapiens OX=9606	40S ribosomal protein S3 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	26	26	26	313135.4	313135.4	313135.4	9M(15.9949)		
sp|P23526|SAHH_HUMAN	P23526	SAHH_HUMAN	AHCY	432	Homo sapiens OX=9606	Adenosylhomocysteinase 	1:Experimental evidence at protein level	1.0000	0.9990	15	14	15	27	26	27	423347.84	423347.84	423347.84	5M(15.9949),10M(15.9949), 14M(15.9949),13M(15.9949), 9M(15.9949),9C(57.0214)		
sp|P23528|COF1_HUMAN	P23528	COF1_HUMAN	CFL1	166	Homo sapiens OX=9606	Cofilin-1 	1:Experimental evidence at protein level	1.0000	0.9990	6	3	6	23	12	23	1252363.2	1038099.5	1252363.2	5C(57.0214),N-term(42.0106),1M(15.9949),1M(15.9949)		
sp|P23588|IF4B_HUMAN	P23588	IF4B_HUMAN	EIF4B	611	Homo sapiens OX=9606	Eukaryotic translation initiation factor 4B 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	17273.85	17273.85	17273.85			
sp|P23786|CPT2_HUMAN	P23786	CPT2_HUMAN	CPT2	658	Homo sapiens OX=9606	Carnitine O-palmitoyltransferase 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	3	3	3	49881.62	49881.62	49881.62	4M(15.9949)		
sp|P24534|EF1B_HUMAN	P24534	EF1B_HUMAN	EEF1B2	225	Homo sapiens OX=9606	Elongation factor 1-beta 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	9	9	9	20293.145	20293.145	20293.145			
sp|P24539|AT5F1_HUMAN	P24539	AT5F1_HUMAN	ATP5PB	256	Homo sapiens OX=9606	ATP synthase F(0) complex subunit B1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	86287.414	86287.414	86287.414	10M(15.9949), 11M(15.9949),10M(15.9949), 11M(15.9949)		
sp|P24752|THIL_HUMAN	P24752	THIL_HUMAN	ACAT1	427	Homo sapiens OX=9606	Acetyl-CoA acetyltransferase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	12	12	12	156671.47	156671.47	156671.47	4M(15.9949)		
sp|P24821|TENA_HUMAN	P24821	TENA_HUMAN	TNC	2201	Homo sapiens OX=9606	Tenascin 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	13	13	13	184280.33	184280.33	184280.33	10C(57.0214), 3C(57.0214), 9C(57.0214)		
sp|P24844|MYL9_HUMAN	P24844	MYL9_HUMAN	MYL9	172	Homo sapiens OX=9606	Myosin regulatory light polypeptide 9 	1:Experimental evidence at protein level	1.0000	0.9990	5	2	2	14	3	3	205747.06	20420.11	20420.11	9M(15.9949)		
sp|P25205|MCM3_HUMAN	P25205	MCM3_HUMAN	MCM3	808	Homo sapiens OX=9606	DNA replication licensing factor MCM3 	1:Experimental evidence at protein level	1.0000	0.9965	2	2	2	6	6	6	35349.41	35349.41	35349.41			
sp|P25311|ZA2G_HUMAN	P25311	ZA2G_HUMAN	AZGP1	298	Homo sapiens OX=9606	Zinc-alpha-2-glycoprotein 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	64752.938	64752.938	64752.938			
sp|P25325|THTM_HUMAN	P25325	THTM_HUMAN	MPST	297	Homo sapiens OX=9606	3-mercaptopyruvate sulfurtransferase 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	208055.75	208055.75	208055.75			
sp|P25398|RS12_HUMAN	P25398	RS12_HUMAN	RPS12	132	Homo sapiens OX=9606	40S ribosomal protein S12 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	80557.51	80557.51	80557.51			
sp|P25705|ATPA_HUMAN	P25705	ATPA_HUMAN	ATP5F1A	553	Homo sapiens OX=9606	ATP synthase subunit alpha, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	14	14	14	48	48	48	489083.88	489083.88	489083.88	7M(15.9949),6M(15.9949),2M(15.9949)		
sp|P25786|PSA1_HUMAN	P25786	PSA1_HUMAN	PSMA1	263	Homo sapiens OX=9606	Proteasome subunit alpha type-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	112261.91	112261.91	112261.91	8M(15.9949)		
sp|P25788|PSA3_HUMAN	P25788	PSA3_HUMAN	PSMA3	255	Homo sapiens OX=9606	Proteasome subunit alpha type-3 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	147769.95	147769.95	147769.95	8M(15.9949)		
sp|P25789|PSA4_HUMAN	P25789	PSA4_HUMAN	PSMA4	261	Homo sapiens OX=9606	Proteasome subunit alpha type-4 	1:Experimental evidence at protein level	1.0000	0.9963	1	1	1	1	1	1	109237.22	109237.22	109237.22			
sp|P25815|S100P_HUMAN	P25815	S100P_HUMAN	S100P	95	Homo sapiens OX=9606	Protein S100-P 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	100911.695	100911.695	100911.695			
sp|P26038|MOES_HUMAN	P26038	MOES_HUMAN	MSN	577	Homo sapiens OX=9606	Moesin 	1:Experimental evidence at protein level	1.0000	0.9990	13	9	13	27	18	27	289602.25	289602.25	289602.25	6M(15.9949),9M(15.9949),3M(15.9949),11M(15.9949)		
sp|P26373|RL13_HUMAN	P26373	RL13_HUMAN	RPL13	211	Homo sapiens OX=9606	60S ribosomal protein L13 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	18	18	18	574735.56	574735.56	574735.56	10M(15.9949)		
sp|P26440|IVD_HUMAN	P26440	IVD_HUMAN	IVD	426	Homo sapiens OX=9606	Isovaleryl-CoA dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	83117.516	83117.516	83117.516			
sp|P26447|S10A4_HUMAN	P26447	S10A4_HUMAN	S100A4	101	Homo sapiens OX=9606	Protein S100-A4 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	75004.72	75004.72	75004.72	5M(15.9949)		
sp|P26583|HMGB2_HUMAN	P26583	HMGB2_HUMAN	HMGB2	209	Homo sapiens OX=9606	High mobility group protein B2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	10	10	10	194426.16	194426.16	194426.16	4M(15.9949)		
sp|P26599|PTBP1_HUMAN	P26599	PTBP1_HUMAN	PTBP1	531	Homo sapiens OX=9606	Polypyrimidine tract-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	125517.47	125517.47	125517.47			
sp|P26639|SYTC_HUMAN	P26639	SYTC_HUMAN	TARS1	723	Homo sapiens OX=9606	Threonine--tRNA ligase 1, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	5	4	5	116526.46	95729.5	116526.46	3M(15.9949)		
sp|P26640|SYVC_HUMAN	P26640	SYVC_HUMAN	VARS1	1264	Homo sapiens OX=9606	Valine--tRNA ligase 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	84156.13	84156.13	84156.13	9M(15.9949)		
sp|P26641|EF1G_HUMAN	P26641	EF1G_HUMAN	EEF1G	437	Homo sapiens OX=9606	Elongation factor 1-gamma 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	16	16	16	437627.84	437627.84	437627.84			
sp|P27348|1433T_HUMAN	P27348	1433T_HUMAN	YWHAQ	245	Homo sapiens OX=9606	14-3-3 protein theta 	1:Experimental evidence at protein level	1.0000	0.9990	7	3	3	20	7	7	1161337.9	247723.27	247723.27			
sp|P27361|MK03_HUMAN	P27361	MK03_HUMAN	MAPK3	379	Homo sapiens OX=9606	Mitogen-activated protein kinase 3 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	8	7	8	146670.19	124953.04	146670.19	N-term(42.0106),5M(15.9949)		
sp|P27635|RL10_HUMAN	P27635	RL10_HUMAN	RPL10	214	Homo sapiens OX=9606	60S ribosomal protein L10 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	2	7	0	7	218026.98	0	218026.98			
sp|P27694|RFA1_HUMAN	P27694	RFA1_HUMAN	RPA1	616	Homo sapiens OX=9606	Replication protein A 70 kDa DNA-binding subunit 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	20982.86	20982.86	20982.86	3M(15.9949), 8N(54.0474)		
sp|P27695|APEX1_HUMAN	P27695	APEX1_HUMAN	APEX1	318	Homo sapiens OX=9606	DNA-(apurinic or apyrimidinic site) endonuclease 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	64732.16	64732.16	64732.16			
sp|P27708|PYR1_HUMAN	P27708	PYR1_HUMAN	CAD	2225	Homo sapiens OX=9606	CAD protein 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	40330.125	40330.125	40330.125	9M(15.9949)		
sp|P27797|CALR_HUMAN	P27797	CALR_HUMAN	CALR	417	Homo sapiens OX=9606	Calreticulin 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	15	15	15	112698.88	112698.88	112698.88	7C(57.0214)		
sp|P27816|MAP4_HUMAN	P27816	MAP4_HUMAN	MAP4	1152	Homo sapiens OX=9606	Microtubule-associated protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	16	16	16	304729.75	304729.75	304729.75			
sp|P27824|CALX_HUMAN	P27824	CALX_HUMAN	CANX	592	Homo sapiens OX=9606	Calnexin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	55828.52	55828.52	55828.52			
sp|P28062|PSB8_HUMAN	P28062	PSB8_HUMAN	PSMB8	276	Homo sapiens OX=9606	Proteasome subunit beta type-8 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	78262.42	78262.42	78262.42	5M(15.9949), 6M(15.9949), 7C(57.0214)		
sp|P28065|PSB9_HUMAN	P28065	PSB9_HUMAN	PSMB9	219	Homo sapiens OX=9606	Proteasome subunit beta type-9 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	3	3	3	79230.2	79230.2	79230.2	10M(15.9949)		
sp|P28066|PSA5_HUMAN	P28066	PSA5_HUMAN	PSMA5	241	Homo sapiens OX=9606	Proteasome subunit alpha type-5 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	115516.87	115516.87	115516.87	6M(15.9949)		
sp|P28070|PSB4_HUMAN	P28070	PSB4_HUMAN	PSMB4	264	Homo sapiens OX=9606	Proteasome subunit beta type-4 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	51206.043	51206.043	51206.043			
sp|P28072|PSB6_HUMAN	P28072	PSB6_HUMAN	PSMB6	239	Homo sapiens OX=9606	Proteasome subunit beta type-6 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	54932.17	54932.17	54932.17			
sp|P28331|NDUS1_HUMAN	P28331	NDUS1_HUMAN	NDUFS1	727	Homo sapiens OX=9606	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	6	6	6	8	8	8	77869.39	77869.39	77869.39	4M(15.9949),4M(15.9949)		
sp|P28482|MK01_HUMAN	P28482	MK01_HUMAN	MAPK1	360	Homo sapiens OX=9606	Mitogen-activated protein kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	3	2	2	119480.91	81120.3	81120.3	12M(15.9949), N-term(42.0106)		
sp|P28838|AMPL_HUMAN	P28838	AMPL_HUMAN	LAP3	519	Homo sapiens OX=9606	Cytosol aminopeptidase 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	17	17	17	213201.1	213201.1	213201.1	10M(15.9949),3M(15.9949),10M(15.9949), 3M(15.9949),1M(15.9949)		
sp|P29144|TPP2_HUMAN	P29144	TPP2_HUMAN	TPP2	1249	Homo sapiens OX=9606	Tripeptidyl-peptidase 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	103051.97	103051.97	103051.97	4M(15.9949)		
sp|P29401|TKT_HUMAN	P29401	TKT_HUMAN	TKT	623	Homo sapiens OX=9606	Transketolase 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	26	26	26	207510.62	207510.62	207510.62	8M(15.9949),1M(15.9949)		
sp|P29508|SPB3_HUMAN	P29508	SPB3_HUMAN	SERPINB3	390	Homo sapiens OX=9606	Serpin B3 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	12537.227	0	12537.227			
sp|P29590|PML_HUMAN	P29590	PML_HUMAN	PML	882	Homo sapiens OX=9606	Protein PML 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	63540.062	63540.062	63540.062	9C(57.0214)		
sp|P29692|EF1D_HUMAN	P29692	EF1D_HUMAN	EEF1D	281	Homo sapiens OX=9606	Elongation factor 1-delta 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	19	19	19	320168.12	320168.12	320168.12	N-term(42.0106),5M(15.9949),12M(15.9949),12M(15.9949)		
sp|P29966|MARCS_HUMAN	P29966	MARCS_HUMAN	MARCKS	332	Homo sapiens OX=9606	Myristoylated alanine-rich C-kinase substrate 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	10	10	10	70326.484	70326.484	70326.484			
sp|P29992|GNA11_HUMAN	P29992	GNA11_HUMAN	GNA11	359	Homo sapiens OX=9606	Guanine nucleotide-binding protein subunit alpha-11 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	3	1	3	21971.951	5023.5547	21971.951			
sp|P30038|AL4A1_HUMAN	P30038	AL4A1_HUMAN	ALDH4A1	563	Homo sapiens OX=9606	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	11197.645	11197.645	11197.645			
sp|P30041|PRDX6_HUMAN	P30041	PRDX6_HUMAN	PRDX6	224	Homo sapiens OX=9606	Peroxiredoxin-6 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	88854.95	88854.95	88854.95	6C(57.0214)		
sp|P30043|BLVRB_HUMAN	P30043	BLVRB_HUMAN	BLVRB	206	Homo sapiens OX=9606	Flavin reductase (NADPH) 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	79801.125	79801.125	79801.125	9M(15.9949)		
sp|P30044|PRDX5_HUMAN	P30044	PRDX5_HUMAN	PRDX5	214	Homo sapiens OX=9606	Peroxiredoxin-5, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	10	10	10	331980.25	331980.25	331980.25	3M(15.9949)		
sp|P30048|PRDX3_HUMAN	P30048	PRDX3_HUMAN	PRDX3	256	Homo sapiens OX=9606	Thioredoxin-dependent peroxide reductase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9988	2	2	2	4	4	4	36595.613	36595.613	36595.613			
sp|P30050|RL12_HUMAN	P30050	RL12_HUMAN	RPL12	165	Homo sapiens OX=9606	60S ribosomal protein L12 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	127551.67	127551.67	127551.67	1C(57.0214)		
sp|P30084|ECHM_HUMAN	P30084	ECHM_HUMAN	ECHS1	290	Homo sapiens OX=9606	Enoyl-CoA hydratase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	10	10	10	146319.16	146319.16	146319.16	4M(15.9949), 6M(15.9949),3M(15.9949)		
sp|P30085|KCY_HUMAN	P30085	KCY_HUMAN	CMPK1	196	Homo sapiens OX=9606	UMP-CMP kinase 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	3	3	3	30247.7	30247.7	30247.7			
sp|P30101|PDIA3_HUMAN	P30101	PDIA3_HUMAN	PDIA3	505	Homo sapiens OX=9606	Protein disulfide-isomerase A3 	1:Experimental evidence at protein level	1.0000	0.9990	20	20	20	62	62	62	1361232.1	1361232.1	1361232.1	3M(15.9949),3M(15.9949),3M(15.9949),3M(15.9949),1M(15.9949)		
sp|P30153|2AAA_HUMAN	P30153	2AAA_HUMAN	PPP2R1A	589	Homo sapiens OX=9606	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	10	10	10	104022.48	104022.48	104022.48	3C(57.0214), 9M(15.9949),4M(15.9949),4M(15.9949),1M(15.9949)		
sp|P30566|PUR8_HUMAN	P30566	PUR8_HUMAN	ADSL	484	Homo sapiens OX=9606	Adenylosuccinate lyase 	1:Experimental evidence at protein level	1.0000	0.9988	2	2	2	7	7	7	37289.562	37289.562	37289.562			
sp|P30626|SORCN_HUMAN	P30626	SORCN_HUMAN	SRI	198	Homo sapiens OX=9606	Sorcin 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	403704.0	403704.0	403704.0	5M(15.9949)		
sp|P30740|ILEU_HUMAN	P30740	ILEU_HUMAN	SERPINB1	379	Homo sapiens OX=9606	Leukocyte elastase inhibitor 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	11	11	11	224923.16	224923.16	224923.16			
sp|P30837|AL1B1_HUMAN	P30837	AL1B1_HUMAN	ALDH1B1	517	Homo sapiens OX=9606	Aldehyde dehydrogenase X, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	10	10	10	149305.84	149305.84	149305.84	13M(15.9949)		
sp|P31040|SDHA_HUMAN	P31040	SDHA_HUMAN	SDHA	664	Homo sapiens OX=9606	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	109203.58	109203.58	109203.58	2M(15.9949)		
sp|P31146|COR1A_HUMAN	P31146	COR1A_HUMAN	CORO1A	461	Homo sapiens OX=9606	Coronin-1A 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	9	9	9	172844.44	172844.44	172844.44			
sp|P31150|GDIA_HUMAN	P31150	GDIA_HUMAN	GDI1	447	Homo sapiens OX=9606	Rab GDP dissociation inhibitor alpha 	1:Experimental evidence at protein level	1.0000	0.9990	5	1	1	6	1	1	380260.03	9516.857	9516.857	12M(15.9949)		
sp|P31153|METK2_HUMAN	P31153	METK2_HUMAN	MAT2A	395	Homo sapiens OX=9606	S-adenosylmethionine synthase isoform type-2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	8	8	8	58934.316	58934.316	58934.316	8M(15.9949)		
sp|P31689|DNJA1_HUMAN	P31689	DNJA1_HUMAN	DNAJA1	397	Homo sapiens OX=9606	DnaJ homolog subfamily A member 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	22541.633	22541.633	22541.633			
sp|P31930|QCR1_HUMAN	P31930	QCR1_HUMAN	UQCRC1	480	Homo sapiens OX=9606	Cytochrome b-c1 complex subunit 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	8	8	8	249985.64	249985.64	249985.64	5M(15.9949),2C(57.0214)		
sp|P31937|3HIDH_HUMAN	P31937	3HIDH_HUMAN	HIBADH	336	Homo sapiens OX=9606	3-hydroxyisobutyrate dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	4	4	4	24077.242	24077.242	24077.242			
sp|P31939|PUR9_HUMAN	P31939	PUR9_HUMAN	ATIC	592	Homo sapiens OX=9606	Bifunctional purine biosynthesis protein ATIC 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	16	16	16	142903.81	142903.81	142903.81			
sp|P31942|HNRH3_HUMAN	P31942	HNRH3_HUMAN	HNRNPH3	346	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein H3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	49575.984	49575.984	49575.984			
sp|P31943|HNRH1_HUMAN	P31943	HNRH1_HUMAN	HNRNPH1	449	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein H 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	44330.72	0	44330.72			
sp|P31944|CASPE_HUMAN	P31944	CASPE_HUMAN	CASP14	242	Homo sapiens OX=9606	Caspase-14 	1:Experimental evidence at protein level	1.0000	0.9988	4	4	4	4	4	4	106126.03	106126.03	106126.03	1M(15.9949),9M(15.9949)		
sp|P31946|1433B_HUMAN	P31946	1433B_HUMAN	YWHAB	246	Homo sapiens OX=9606	14-3-3 protein beta/alpha 	1:Experimental evidence at protein level	1.0000	0.9990	11	5	10	35	20	34	1437876.8	938101.75	1437876.8	2M(15.9949), N-term(42.0106),1M(15.9949),11M(15.9949), 15M(15.9949),4M(15.9949)		
sp|P31947|1433S_HUMAN	P31947	1433S_HUMAN	SFN	248	Homo sapiens OX=9606	14-3-3 protein sigma 	1:Experimental evidence at protein level	1.0000	0.9990	7	5	5	21	10	10	993272.06	83202.85	83202.85	7M(15.9949),7M(15.9949),4M(15.9949), 8M(15.9949)		
sp|P31948|STIP1_HUMAN	P31948	STIP1_HUMAN	STIP1	543	Homo sapiens OX=9606	Stress-induced-phosphoprotein 1 	1:Experimental evidence at protein level	1.0000	0.9967	2	2	2	2	2	2	54250.613	54250.613	54250.613	12M(15.9949), 7M(15.9949)		
sp|P31949|S10AB_HUMAN	P31949	S10AB_HUMAN	S100A11	105	Homo sapiens OX=9606	Protein S100-A11 	1:Experimental evidence at protein level	1.0000	0.9966	3	3	3	3	3	3	301341.28	301341.28	301341.28			
sp|P32119|PRDX2_HUMAN	P32119	PRDX2_HUMAN	PRDX2	198	Homo sapiens OX=9606	Peroxiredoxin-2 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	6	18	16	16	302411.78	302411.78	302411.78			
sp|P33176|KINH_HUMAN	P33176	KINH_HUMAN	KIF5B	963	Homo sapiens OX=9606	Kinesin-1 heavy chain 	1:Experimental evidence at protein level	1.0000	0.9990	7	5	7	15	11	15	147258.06	132521.72	147258.06			
sp|P33991|MCM4_HUMAN	P33991	MCM4_HUMAN	MCM4	863	Homo sapiens OX=9606	DNA replication licensing factor MCM4 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	2	1	2	14653.542	14653.542	14653.542			
sp|P33992|MCM5_HUMAN	P33992	MCM5_HUMAN	MCM5	734	Homo sapiens OX=9606	DNA replication licensing factor MCM5 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	95051.29	95051.29	95051.29			
sp|P33993|MCM7_HUMAN	P33993	MCM7_HUMAN	MCM7	719	Homo sapiens OX=9606	DNA replication licensing factor MCM7 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	5	5	5	48315.445	48315.445	48315.445	11M(15.9949)		
sp|P34897|GLYM_HUMAN	P34897	GLYM_HUMAN	SHMT2	504	Homo sapiens OX=9606	Serine hydroxymethyltransferase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9987	5	5	5	9	9	9	177402.03	177402.03	177402.03	2M(15.9949),4M(15.9949)		
sp|P34932|HSP74_HUMAN	P34932	HSP74_HUMAN	HSPA4	840	Homo sapiens OX=9606	Heat shock 70 kDa protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	13	13	13	101889.59	101889.59	101889.59			
sp|P35221|CTNA1_HUMAN	P35221	CTNA1_HUMAN	CTNNA1	906	Homo sapiens OX=9606	Catenin alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	8	5	8	17	7	17	244483.73	244483.73	244483.73	N-term(42.0106),3M(15.9949),3M(15.9949)		
sp|P35222|CTNB1_HUMAN	P35222	CTNB1_HUMAN	CTNNB1	781	Homo sapiens OX=9606	Catenin beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	23	23	23	314797.3	314797.3	314797.3	4M(15.9949),7M(15.9949),4M(15.9949),2M(15.9949),3M(15.9949),6M(15.9949),6M(15.9949)		
sp|P35232|PHB_HUMAN	P35232	PHB_HUMAN	PHB	272	Homo sapiens OX=9606	Prohibitin 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	69282.48	69282.48	69282.48			
sp|P35237|SPB6_HUMAN	P35237	SPB6_HUMAN	SERPINB6	376	Homo sapiens OX=9606	Serpin B6 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	7	6	7	83425.32	83425.32	83425.32	4M(15.9949),7M(15.9949)		
sp|P35268|RL22_HUMAN	P35268	RL22_HUMAN	RPL22	128	Homo sapiens OX=9606	60S ribosomal protein L22 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	191272.25	191272.25	191272.25			
sp|P35527|K1C9_HUMAN	P35527	K1C9_HUMAN	KRT9	623	Homo sapiens OX=9606	Keratin, type I cytoskeletal 9 	1:Experimental evidence at protein level	1.0000	0.9990	40	39	40	221	209	221	1.3096069E7	1.3096069E7	1.3096069E7	3M(15.9949),3M(15.9949),8M(15.9949),5M(15.9949),5M(15.9949),1M(15.9949)		
