Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
871	a	sp|Q5FWK3|RHG01_MOUSE	Q5FWK3	RHG01_MOUSE	Arhgap1	439	34.40	Mus musculus OX=10090	Rho GTPase-activating protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
874	a	sp|Q5IRJ6|ZNT9_MOUSE	Q5IRJ6	ZNT9_MOUSE	Slc30a9	567	10.20	Mus musculus OX=10090	Zinc transporter 9 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
875	a	sp|Q5M8N0|CNRP1_MOUSE	Q5M8N0	CNRP1_MOUSE	Cnrip1	164	43.90	Mus musculus OX=10090	CB1 cannabinoid receptor-interacting protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
876	a	sp|Q5M8N4|D39U1_MOUSE	Q5M8N4	D39U1_MOUSE	Sdr39u1	293	20.10	Mus musculus OX=10090	Epimerase family protein SDR39U1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
877	a	sp|Q5PR73|DIRA2_MOUSE	Q5PR73	DIRA2_MOUSE	Diras2	199	43.70	Mus musculus OX=10090	GTP-binding protein Di-Ras2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	     0	     0	     0			
879	a	sp|Q5SQX6|CYFP2_MOUSE	Q5SQX6	CYFP2_MOUSE	Cyfip2	1253	45.30	Mus musculus OX=10090	Cytoplasmic FMR1-interacting protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	13	7	13	28	17	28	     0	     0	     0	11M(15.9949), 1M(15.9949), 2M(15.9949)		
880	a	sp|Q5SRX1|TM1L2_MOUSE	Q5SRX1	TM1L2_MOUSE	Tom1l2	507	13.00	Mus musculus OX=10090	TOM1-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
882	a	sp|Q5SSL4|ABR_MOUSE	Q5SSL4	ABR_MOUSE	Abr	859	25.10	Mus musculus OX=10090	Active breakpoint cluster region-related protein 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
883	a	sp|Q5SSM3|RHG44_MOUSE	Q5SSM3	RHG44_MOUSE	Arhgap44	814	11.80	Mus musculus OX=10090	Rho GTPase-activating protein 44 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	5M(15.9949)		
895	a	sp|Q60597|ODO1_MOUSE	Q60597	ODO1_MOUSE	Ogdh	1023	43.50	Mus musculus OX=10090	2-oxoglutarate dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	10	10	10	     0	     0	     0	2M(15.9949)		
896	a	sp|Q60598|SRC8_MOUSE	Q60598	SRC8_MOUSE	Cttn	546	25.50	Mus musculus OX=10090	Src substrate cortactin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	     0	     0	     0			
897	a	sp|Q60625|ICAM5_MOUSE	Q60625	ICAM5_MOUSE	Icam5	917	25.70	Mus musculus OX=10090	Intercellular adhesion molecule 5 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0	7M(15.9949)		
899	a	sp|Q60634|FLOT2_MOUSE	Q60634	FLOT2_MOUSE	Flot2	428	53.00	Mus musculus OX=10090	Flotillin-2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
901	a	sp|Q60668|HNRPD_MOUSE	Q60668	HNRPD_MOUSE	Hnrnpd	355	30.70	Mus musculus OX=10090	Heterogeneous nuclear ribonucleoprotein D0 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
903	a	sp|Q60676|PPP5_MOUSE	Q60676	PPP5_MOUSE	Ppp5c	499	24.60	Mus musculus OX=10090	Serine/threonine-protein phosphatase 5 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
904	a	sp|Q60692|PSB6_MOUSE	Q60692	PSB6_MOUSE	Psmb6	238	46.60	Mus musculus OX=10090	Proteasome subunit beta type-6 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
906	a	sp|Q60737|CSK21_MOUSE	Q60737	CSK21_MOUSE	Csnk2a1	391	42.20	Mus musculus OX=10090	Casein kinase II subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
909	a	sp|Q60770|STXB3_MOUSE	Q60770	STXB3_MOUSE	Stxbp3	592	11.70	Mus musculus OX=10090	Syntaxin-binding protein 3 	1:Experimental evidence at protein level	1.0000	0.9989	1	0	0	3	0	0	     0	     0	     0			
910	a	sp|Q60771|CLD11_MOUSE	Q60771	CLD11_MOUSE	Cldn11	207	28.50	Mus musculus OX=10090	Claudin-11 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
911	a	sp|Q60780|GAS7_MOUSE	Q60780	GAS7_MOUSE	Gas7	421	22.80	Mus musculus OX=10090	Growth arrest-specific protein 7 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
914	a	sp|Q60864|STIP1_MOUSE	Q60864	STIP1_MOUSE	Stip1	543	39.80	Mus musculus OX=10090	Stress-induced-phosphoprotein 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	2M(15.9949)		
916	a	sp|Q60899|ELAV2_MOUSE	Q60899	ELAV2_MOUSE	Elavl2	360	21.10	Mus musculus OX=10090	ELAV-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	4	2	2	     0	     0	     0			
917	a	sp|Q60900|ELAV3_MOUSE	Q60900	ELAV3_MOUSE	Elavl3	367	28.60	Mus musculus OX=10090	ELAV-like protein 3 	1:Experimental evidence at protein level	1.0000	0.9989	1	0	0	2	0	0	     0	     0	     0			
919	a	sp|Q60930|VDAC2_MOUSE	Q60930	VDAC2_MOUSE	Vdac2	295	54.60	Mus musculus OX=10090	Voltage-dependent anion-selective channel protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	7	5	5	13	11	11	     0	     0	     0			
920	a	sp|Q60931|VDAC3_MOUSE	Q60931	VDAC3_MOUSE	Vdac3	283	47.70	Mus musculus OX=10090	Voltage-dependent anion-selective channel protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	5	1	1	6	1	1	     0	     0	     0			
926	a	sp|Q61029|LAP2B_MOUSE	Q61029	LAP2B_MOUSE	Tmpo	452	16.40	Mus musculus OX=10090	Lamina-associated polypeptide 2, isoforms beta/delta/epsilon/gamma 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
927	a	sp|Q61035|HARS1_MOUSE	Q61035	HARS1_MOUSE	Hars1	509	26.30	Mus musculus OX=10090	Histidine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	3	1	3	     0	     0	     0			
930	a	sp|Q61102|ABCB7_MOUSE	Q61102	ABCB7_MOUSE	Abcb7	752	14.20	Mus musculus OX=10090	ATP-binding cassette sub-family B member 7, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
935	a	sp|Q61171|PRDX2_MOUSE	Q61171	PRDX2_MOUSE	Prdx2	198	59.60	Mus musculus OX=10090	Peroxiredoxin-2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	9	9	9	     0	     0	     0			
936	a	sp|Q61176|ARGI1_MOUSE	Q61176	ARGI1_MOUSE	Arg1	323	17.00	Mus musculus OX=10090	Arginase-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
941	a	sp|Q61234|SNTA1_MOUSE	Q61234	SNTA1_MOUSE	Snta1	503	11.10	Mus musculus OX=10090	Alpha-1-syntrophin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
944	a	sp|Q61301|CTNA2_MOUSE	Q61301	CTNA2_MOUSE	Ctnna2	953	37.10	Mus musculus OX=10090	Catenin alpha-2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	11M(15.9949), 3M(15.9949), 7M(15.9949)		
946	a	sp|Q61316|HSP74_MOUSE	Q61316	HSP74_MOUSE	Hspa4	841	40.40	Mus musculus OX=10090	Heat shock 70 kDa protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	7	7	7	     0	     0	     0			
947	a	sp|Q61330|CNTN2_MOUSE	Q61330	CNTN2_MOUSE	Cntn2	1040	13.80	Mus musculus OX=10090	Contactin-2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
950	a	sp|Q61411|RASH_MOUSE	Q61411	RASH_MOUSE	Hras	189	45.00	Mus musculus OX=10090	GTPase HRas 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	2	8	4	6	     0	     0	     0			
952	a	sp|Q61490|CD166_MOUSE	Q61490	CD166_MOUSE	Alcam	583	46.10	Mus musculus OX=10090	CD166 antigen 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	     0	     0	     0			
955	a	sp|Q61548|AP180_MOUSE	Q61548	AP180_MOUSE	Snap91	901	26.20	Mus musculus OX=10090	Clathrin coat assembly protein AP180 	1:Experimental evidence at protein level	1.0000	0.9990	8	7	8	19	16	19	     0	     0	     0	2M(15.9949), 8M(15.9949), 9M(15.9949)		
956	a	sp|Q61553|FSCN1_MOUSE	Q61553	FSCN1_MOUSE	Fscn1	493	51.50	Mus musculus OX=10090	Fascin 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	18	18	18	     0	     0	     0			
960	a	sp|Q61598|GDIB_MOUSE	Q61598	GDIB_MOUSE	Gdi2	445	70.10	Mus musculus OX=10090	Rab GDP dissociation inhibitor beta 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	4	10	8	8	     0	     0	     0	11M(15.9949), 1M(15.9949), 9M(15.9949)		
963	a	sp|Q61656|DDX5_MOUSE	Q61656	DDX5_MOUSE	Ddx5	614	32.40	Mus musculus OX=10090	Probable ATP-dependent RNA helicase DDX5 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	2	10	2	5	     0	     0	     0			
964	a	sp|Q61699|HS105_MOUSE	Q61699	HS105_MOUSE	Hsph1	858	47.70	Mus musculus OX=10090	Heat shock protein 105 kDa 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	7	7	7	     0	     0	     0	10M(15.9949), 7M(15.9949)		
965	a	sp|Q61701|ELAV4_MOUSE	Q61701	ELAV4_MOUSE	Elavl4	385	24.40	Mus musculus OX=10090	ELAV-like protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	3	1	3	     0	     0	     0			
966	a	sp|Q61735|CD47_MOUSE	Q61735	CD47_MOUSE	Cd47	303	17.80	Mus musculus OX=10090	Leukocyte surface antigen CD47 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	4	4	4	     0	     0	     0	10M(15.9949)		
968	a	sp|Q61753|SERA_MOUSE	Q61753	SERA_MOUSE	Phgdh	533	21.60	Mus musculus OX=10090	D-3-phosphoglycerate dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	5	6	5	5	     0	     0	     0			
969	a	sp|Q61768|KINH_MOUSE	Q61768	KINH_MOUSE	Kif5b	963	29.50	Mus musculus OX=10090	Kinesin-1 heavy chain 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
970	a	sp|Q61792|LASP1_MOUSE	Q61792	LASP1_MOUSE	Lasp1	263	39.90	Mus musculus OX=10090	LIM and SH3 domain protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	10	10	10	     0	     0	     0	1M(15.9949), 5M(15.9949)		
971	a	sp|Q61885|MOG_MOUSE	Q61885	MOG_MOUSE	Mog	246	43.10	Mus musculus OX=10090	Myelin-oligodendrocyte glycoprotein 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0			
972	a	sp|Q61937|NPM_MOUSE	Q61937	NPM_MOUSE	Npm1	292	29.10	Mus musculus OX=10090	Nucleophosmin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
973	a	sp|Q61941|NNTM_MOUSE	Q61941	NNTM_MOUSE	Nnt	1086	34.30	Mus musculus OX=10090	NAD(P) transhydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	     0	     0	     0	1M(15.9949)		
974	a	sp|Q61990|PCBP2_MOUSE	Q61990	PCBP2_MOUSE	Pcbp2	362	38.10	Mus musculus OX=10090	Poly(rC)-binding protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	2	1	1	     0	     0	     0			
975	a	sp|Q62048|PEA15_MOUSE	Q62048	PEA15_MOUSE	Pea15	130	44.60	Mus musculus OX=10090	Astrocytic phosphoprotein PEA-15 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
976	a	sp|Q62059|CSPG2_MOUSE	Q62059	CSPG2_MOUSE	Vcan	3357	5.70	Mus musculus OX=10090	Versican core protein 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
978	a	sp|Q62108|DLG4_MOUSE	Q62108	DLG4_MOUSE	Dlg4	724	53.90	Mus musculus OX=10090	Disks large homolog 4 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	13	13	13	     0	     0	     0	4M(15.9949)		
980	a	sp|Q62188|DPYL3_MOUSE	Q62188	DPYL3_MOUSE	Dpysl3	570	63.70	Mus musculus OX=10090	Dihydropyrimidinase-related protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	9	3	3	21	3	3	     0	     0	     0	1M(15.9949), 2M(15.9949)		
983	a	sp|Q62277|SYPH_MOUSE	Q62277	SYPH_MOUSE	Syp	314	36.90	Mus musculus OX=10090	Synaptophysin 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0	1M(15.9949), 9M(15.9949)		
992	a	sp|Q62419|SH3G1_MOUSE	Q62419	SH3G1_MOUSE	Sh3gl1	368	31.50	Mus musculus OX=10090	Endophilin-A2 	1:Experimental evidence at protein level	1.0000	0.9989	3	0	0	8	0	0	     0	     0	     0			
993	a	sp|Q62420|SH3G2_MOUSE	Q62420	SH3G2_MOUSE	Sh3gl2	352	60.80	Mus musculus OX=10090	Endophilin-A1 	1:Experimental evidence at protein level	1.0000	0.9990	7	4	7	21	13	21	     0	     0	     0	11M(15.9949), 3M(15.9949), 6M(15.9949), 7M(15.9949), 8M(15.9949)		
994	a	sp|Q62425|NDUA4_MOUSE	Q62425	NDUA4_MOUSE	Ndufa4	82	64.60	Mus musculus OX=10090	Cytochrome c oxidase subunit NDUFA4 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
995	a	sp|Q62433|NDRG1_MOUSE	Q62433	NDRG1_MOUSE	Ndrg1	394	15.70	Mus musculus OX=10090	Protein NDRG1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
996	a	sp|Q62443|NPTX1_MOUSE	Q62443	NPTX1_MOUSE	Nptx1	432	14.60	Mus musculus OX=10090	Neuronal pentraxin-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
999	a	sp|Q62465|VAT1_MOUSE	Q62465	VAT1_MOUSE	Vat1	406	44.80	Mus musculus OX=10090	Synaptic vesicle membrane protein VAT-1 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	6M(15.9949)		
1000	a	sp|Q63836|SBP2_MOUSE	Q63836	SBP2_MOUSE	Selenbp2	472	22.50	Mus musculus OX=10090	Selenium-binding protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
1001	a	sp|Q63912|OMGP_MOUSE	Q63912	OMGP_MOUSE	Omg	440	24.10	Mus musculus OX=10090	Oligodendrocyte-myelin glycoprotein 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	8M(15.9949)		
1002	a	sp|Q63932|MP2K2_MOUSE	Q63932	MP2K2_MOUSE	Map2k2	401	20.70	Mus musculus OX=10090	Dual specificity mitogen-activated protein kinase kinase 2 	1:Experimental evidence at protein level	1.0000	0.9988	2	0	0	2	0	0	     0	     0	     0			
1004	a	sp|Q64105|SPRE_MOUSE	Q64105	SPRE_MOUSE	Spr	261	41.80	Mus musculus OX=10090	Sepiapterin reductase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0	8M(15.9949)		
1005	a	sp|Q64133|AOFA_MOUSE	Q64133	AOFA_MOUSE	Maoa	526	28.70	Mus musculus OX=10090	Amine oxidase [flavin-containing] A 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
1006	a	sp|Q641P0|ARP3B_MOUSE	Q641P0	ARP3B_MOUSE	Actr3b	418	41.10	Mus musculus OX=10090	Actin-related protein 3B 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	4	3	3	     0	     0	     0	10M(15.9949)		
1009	a	sp|Q64332|SYN2_MOUSE	Q64332	SYN2_MOUSE	Syn2	586	57.70	Mus musculus OX=10090	Synapsin-2 	1:Experimental evidence at protein level	1.0000	0.9990	7	4	4	24	12	12	     0	     0	     0	6M(15.9949)		
1011	a	sp|Q64433|CH10_MOUSE	Q64433	CH10_MOUSE	Hspe1	102	69.60	Mus musculus OX=10090	10 kDa heat shock protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	     0	     0	     0	4M(15.9949)		
1012	a	sp|Q64436|ATP4A_MOUSE	Q64436	ATP4A_MOUSE	Atp4a	1033	18.90	Mus musculus OX=10090	Potassium-transporting ATPase alpha chain 1 	1:Experimental evidence at protein level	1.0000	0.9987	8	0	0	46	0	0	     0	     0	     0			
1013	a	sp|Q64442|DHSO_MOUSE	Q64442	DHSO_MOUSE	Sord	357	16.80	Mus musculus OX=10090	Sorbitol dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1016	a	sp|Q64487|PTPRD_MOUSE	Q64487	PTPRD_MOUSE	Ptprd	1912	15.20	Mus musculus OX=10090	Receptor-type tyrosine-protein phosphatase delta 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	4	0	4	     0	     0	     0			
1017	a	sp|Q64514|TPP2_MOUSE	Q64514	TPP2_MOUSE	Tpp2	1262	28.40	Mus musculus OX=10090	Tripeptidyl-peptidase 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
1027	a	sp|Q68FL4|SAHH3_MOUSE	Q68FL4	SAHH3_MOUSE	Ahcyl2	613	20.20	Mus musculus OX=10090	Putative adenosylhomocysteinase 3 	1:Experimental evidence at protein level	1.0000	0.9990	7	1	1	13	3	3	     0	     0	     0			
1040	a	sp|Q6GQT9|NOMO1_MOUSE	Q6GQT9	NOMO1_MOUSE	Nomo1	1214	18.50	Mus musculus OX=10090	Nodal modulator 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
1042	a	sp|Q6GYP7|RGPA1_MOUSE	Q6GYP7	RGPA1_MOUSE	Ralgapa1	2035	5.50	Mus musculus OX=10090	Ral GTPase-activating protein subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1043	a	sp|Q6IRU2|TPM4_MOUSE	Q6IRU2	TPM4_MOUSE	Tpm4	248	30.60	Mus musculus OX=10090	Tropomyosin alpha-4 chain 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	2	1	1	     0	     0	     0			
1044	a	sp|Q6IRU5|CLCB_MOUSE	Q6IRU5	CLCB_MOUSE	Cltb	229	45.40	Mus musculus OX=10090	Clathrin light chain B 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	     0	     0	     0			
1046	a	sp|Q6NS60|FBX41_MOUSE	Q6NS60	FBX41_MOUSE	Fbxo41	873	11.70	Mus musculus OX=10090	F-box only protein 41 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
1052	a	sp|Q6NXK7|DPP10_MOUSE	Q6NXK7	DPP10_MOUSE	Dpp10	797	30.50	Mus musculus OX=10090	Inactive dipeptidyl peptidase 10 	1:Experimental evidence at protein level	1.0000	0.9990	5	3	3	8	5	5	     0	     0	     0			
1054	a	sp|Q6NZJ6|IF4G1_MOUSE	Q6NZJ6	IF4G1_MOUSE	Eif4g1	1600	10.30	Mus musculus OX=10090	Eukaryotic translation initiation factor 4 gamma 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1057	a	sp|Q6P4S6|SIK3_MOUSE	Q6P4S6	SIK3_MOUSE	Sik3	1311	5.20	Mus musculus OX=10090	Serine/threonine-protein kinase SIK3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	5M(15.9949)		
1059	a	sp|Q6P5E4|UGGG1_MOUSE	Q6P5E4	UGGG1_MOUSE	Uggt1	1551	9.10	Mus musculus OX=10090	UDP-glucose:glycoprotein glucosyltransferase 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0	11M(15.9949)		
1067	a	sp|Q6PA06|ATLA2_MOUSE	Q6PA06	ATLA2_MOUSE	Atl2	583	14.40	Mus musculus OX=10090	Atlastin-2 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	4	0	0	     0	     0	     0			
1069	a	sp|Q6PAK3|ANM8_MOUSE	Q6PAK3	ANM8_MOUSE	Prmt8	394	38.10	Mus musculus OX=10090	Protein arginine N-methyltransferase 8 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
1077	a	sp|Q6PDL0|DC1L2_MOUSE	Q6PDL0	DC1L2_MOUSE	Dync1li2	492	22.60	Mus musculus OX=10090	Cytoplasmic dynein 1 light intermediate chain 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
1078	a	sp|Q6PDM2|SRSF1_MOUSE	Q6PDM2	SRSF1_MOUSE	Srsf1	248	20.20	Mus musculus OX=10090	Serine/arginine-rich splicing factor 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1079	a	sp|Q6PDS3|SARM1_MOUSE	Q6PDS3	SARM1_MOUSE	Sarm1	724	16.00	Mus musculus OX=10090	NAD(+) hydrolase SARM1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1080	a	sp|Q6PDY2|AEDO_MOUSE	Q6PDY2	AEDO_MOUSE	Ado	256	24.60	Mus musculus OX=10090	2-aminoethanethiol dioxygenase 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	     0	     0	     0			
1082	a	sp|Q6PER3|MARE3_MOUSE	Q6PER3	MARE3_MOUSE	Mapre3	281	40.90	Mus musculus OX=10090	Microtubule-associated protein RP/EB family member 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	7	3	7	     0	     0	     0			
1088	a	sp|Q6PHU5|SORT_MOUSE	Q6PHU5	SORT_MOUSE	Sort1	825	7.20	Mus musculus OX=10090	Sortilin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1089	a	sp|Q6Q477|AT2B4_MOUSE	Q6Q477	AT2B4_MOUSE	Atp2b4	1205	34.00	Mus musculus OX=10090	Plasma membrane calcium-transporting ATPase 4 	1:Experimental evidence at protein level	1.0000	0.9990	13	4	4	38	5	5	     0	     0	     0	1M(15.9949), 6M(15.9949)		
1090	a	sp|Q6R891|NEB2_MOUSE	Q6R891	NEB2_MOUSE	Ppp1r9b	817	33.90	Mus musculus OX=10090	Neurabin-2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1091	a	sp|Q6RHW0|K1C9_MOUSE	Q6RHW0	K1C9_MOUSE	Krt9	743	32.60	Mus musculus OX=10090	Keratin, type I cytoskeletal 9 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	2	0	0	     0	     0	     0			
1097	a	sp|Q6X893|CTL1_MOUSE	Q6X893	CTL1_MOUSE	Slc44a1	653	18.80	Mus musculus OX=10090	Choline transporter-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0	3M(15.9949)		
1099	a	sp|Q6ZPE2|MTMR5_MOUSE	Q6ZPE2	MTMR5_MOUSE	Sbf1	1867	24.90	Mus musculus OX=10090	Myotubularin-related protein 5 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	1M(15.9949), 3M(15.9949)		
1101	a	sp|Q6ZPQ6|PITM2_MOUSE	Q6ZPQ6	PITM2_MOUSE	Pitpnm2	1335	12.70	Mus musculus OX=10090	Membrane-associated phosphatidylinositol transfer protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
1105	a	sp|Q6ZQ38|CAND1_MOUSE	Q6ZQ38	CAND1_MOUSE	Cand1	1230	40.50	Mus musculus OX=10090	Cullin-associated NEDD8-dissociated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	10	10	10	     0	     0	     0	3M(15.9949)		
1109	a	sp|Q6ZQK5|ACAP2_MOUSE	Q6ZQK5	ACAP2_MOUSE	Acap2	770	15.50	Mus musculus OX=10090	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	2C(57.0215), 5Q(54.0474)		
1110	a	sp|Q6ZWN5|RS9_MOUSE	Q6ZWN5	RS9_MOUSE	Rps9	194	54.10	Mus musculus OX=10090	40S ribosomal protein S9 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0			
1111	a	sp|Q6ZWX6|IF2A_MOUSE	Q6ZWX6	IF2A_MOUSE	Eif2s1	315	34.30	Mus musculus OX=10090	Eukaryotic translation initiation factor 2 subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	     0	     0	     0	3M(15.9949)		
1113	a	sp|Q71LX4|TLN2_MOUSE	Q71LX4	TLN2_MOUSE	Tln2	2375	23.20	Mus musculus OX=10090	Talin-2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1114	a	sp|Q78IK2|ATPMK_MOUSE	Q78IK2	ATPMK_MOUSE	Atp5mk	58	44.80	Mus musculus OX=10090	ATP synthase membrane subunit K, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
